Season,Topic,Topic Name,Count,Proportion
8.0,302,Topic 302: afraid crazy story,1,0.0009124087591240876
8.0,113,Topic 113: hair eyes uh uh,1,0.0009124087591240876
8.0,345,Topic 345: ve doing doing thing,1,0.0009124087591240876
8.0,215,Topic 215: girls dragons dungeons,1,0.0009124087591240876
8.0,250,Topic 250: sign signed replace,1,0.0009124087591240876
8.0,196,Topic 196: beach drive american,1,0.0009124087591240876
8.0,170,Topic 170: woman leap thumb,1,0.0009124087591240876
8.0,438,Topic 438: penny penny penny oh penny,1,0.0009124087591240876
8.0,246,Topic 246: involving penny basis,1,0.0009124087591240876
8.0,366,Topic 366: mail occurred shake,1,0.0009124087591240876
8.0,379,Topic 379: knock secret signal,1,0.0009124087591240876
8.0,332,Topic 332: paid attention think think,1,0.0009124087591240876
8.0,489,Topic 489: convention social dictates,1,0.0009124087591240876
8.0,36,Topic 36: minutes seconds minute,1,0.0009124087591240876
8.0,347,Topic 347: factory dining dog,1,0.0009124087591240876
8.0,255,Topic 255: precious going tell tuesday,1,0.0009124087591240876
8.0,183,Topic 183: cruel minds century,1,0.0009124087591240876
8.0,424,Topic 424: ahead waste time waste,1,0.0009124087591240876
8.0,274,Topic 274: coitus blow barely,1,0.0009124087591240876
8.0,488,Topic 488: complete  ,1,0.0009124087591240876
8.0,43,Topic 43: relationship penny attempt,1,0.0009124087591240876
8.0,349,Topic 349: playing night night oh,1,0.0009124087591240876
8.0,540,Topic 540: ladies women oh hello,1,0.0009124087591240876
8.0,419,Topic 419: gentlemen ladies begins,1,0.0009124087591240876
8.0,256,Topic 256: did did managed did oh,1,0.0009124087591240876
8.0,68,Topic 68: captain team allowed,1,0.0009124087591240876
8.0,140,Topic 140: fine okay okay oh fine,1,0.0009124087591240876
8.0,316,Topic 316: want hear don want want talk,1,0.0009124087591240876
8.0,71,Topic 71: smell flower letter,1,0.0009124087591240876
8.0,412,Topic 412: meaning doubt want talk,1,0.0009124087591240876
8.0,413,Topic 413: keys letter strongly,1,0.0009124087591240876
8.0,273,Topic 273: smart kids clearly,1,0.0009124087591240876
8.0,359,Topic 359: cookie draw chocolate,1,0.0009124087591240876
8.0,191,Topic 191: excuse enjoying ll excuse,1,0.0009124087591240876
8.0,346,Topic 346: sweet aren guys,1,0.0009124087591240876
8.0,381,Topic 381: good idea app idea,1,0.0009124087591240876
8.0,294,Topic 294: miss forget haven,1,0.0009124087591240876
8.0,122,Topic 122: punch did oh religious,1,0.0009124087591240876
8.0,126,Topic 126: don don chaos expected,1,0.0009124087591240876
8.0,226,Topic 226: hands ones air,1,0.0009124087591240876
8.0,75,Topic 75: brain superior engage,1,0.0009124087591240876
8.0,22,Topic 22: bus driving drive,1,0.0009124087591240876
8.0,176,Topic 176: considered alright hadn,1,0.0009124087591240876
8.0,23,Topic 23: leonard penny penny zack,1,0.0009124087591240876
8.0,480,Topic 480: know really prove settle,1,0.0009124087591240876
8.0,483,Topic 483: correct right right right,1,0.0009124087591240876
8.0,209,Topic 209: comfort end realized,1,0.0009124087591240876
8.0,94,Topic 94: fish fight sea,1,0.0009124087591240876
8.0,82,Topic 82: bye good bye goodbye,1,0.0009124087591240876
8.0,91,Topic 91: stuart zack wondering,1,0.0009124087591240876
8.0,252,Topic 252: talk want talk right don,1,0.0009124087591240876
8.0,492,Topic 492: hire costumes humans,1,0.0009124087591240876
8.0,447,Topic 447: hire monster turned,1,0.0009124087591240876
8.0,469,Topic 469: wasting society apart,1,0.0009124087591240876
8.0,549,Topic 549: don like christmas foolish,1,0.0009124087591240876
8.0,114,Topic 114: oh oh oh thought oh guess,1,0.0009124087591240876
9.0,0,Topic 0: leonard leonard don charge,16,0.014571948998178506
9.0,4,Topic 4: hello neighbour home,13,0.011839708561020037
9.0,5,Topic 5: amy emily amy amy,13,0.011839708561020037
9.0,19,Topic 19: broke logical feelings,12,0.01092896174863388
9.0,72,Topic 72: birthday born planned,11,0.010018214936247723
9.0,144,Topic 144: cut line cutting,10,0.009107468123861567
9.0,12,Topic 12: apology fault apologize,10,0.009107468123861567
9.0,14,Topic 14: raj states insensitive,8,0.007285974499089253
9.0,26,Topic 26: roommate agreement meeting,8,0.007285974499089253
9.0,25,Topic 25: soft singing song,7,0.006375227686703097
9.0,50,Topic 50: women girlfriend men,7,0.006375227686703097
9.0,34,Topic 34: date occasion tomorrow,7,0.006375227686703097
9.0,69,Topic 69: mystery couple officer,7,0.006375227686703097
9.0,94,Topic 94: fish fight sea,7,0.006375227686703097
9.0,74,Topic 74: spock rock paper,7,0.006375227686703097
9.0,95,Topic 95: cooper mrs dr sheldon,6,0.00546448087431694
9.0,110,Topic 110: wedding engaged married,6,0.00546448087431694
9.0,169,Topic 169: trip invitation stayed,6,0.00546448087431694
9.0,120,Topic 120: tv flash television,6,0.00546448087431694
9.0,1,Topic 1: mother mom dad,6,0.00546448087431694
9.0,58,Topic 58: flag flags em,6,0.00546448087431694
9.0,8,Topic 8: sauce dogs hot,6,0.00546448087431694
9.0,52,Topic 52: leaving leave reason,6,0.00546448087431694
9.0,155,Topic 155: atomic gas structure,6,0.00546448087431694
9.0,43,Topic 43: relationship penny attempt,6,0.00546448087431694
9.0,16,Topic 16: pie dinner low,5,0.004553734061930784
9.0,33,Topic 33: cold winter hat,5,0.004553734061930784
9.0,111,Topic 111: feynman weekend white,5,0.004553734061930784
9.0,127,Topic 127: romantic lips mouth,5,0.004553734061930784
9.0,71,Topic 71: smell flower letter,5,0.004553734061930784
9.0,96,Topic 96: bat crime man,5,0.004553734061930784
9.0,37,Topic 37: party west served,5,0.004553734061930784
9.0,35,Topic 35: thank thank thank thanks,5,0.004553734061930784
9.0,174,Topic 174: meeting speech behaviour,5,0.004553734061930784
9.0,91,Topic 91: stuart zack wondering,5,0.004553734061930784
9.0,59,Topic 59: alcohol drink wine,5,0.004553734061930784
9.0,157,Topic 157: discovered switzerland medium,5,0.004553734061930784
9.0,10,Topic 10: drink offer drinking,4,0.0036429872495446266
9.0,141,Topic 141: ll right assistance saving,4,0.0036429872495446266
9.0,249,Topic 249: win won draw,4,0.0036429872495446266
9.0,191,Topic 191: excuse enjoying ll excuse,4,0.0036429872495446266
9.0,93,Topic 93: doctor grown dna,4,0.0036429872495446266
9.0,6,Topic 6: yes yes yes surprisingly,4,0.0036429872495446266
9.0,51,Topic 51: going make stole deserve,4,0.0036429872495446266
9.0,63,Topic 63: chicken mm appropriate,4,0.0036429872495446266
9.0,27,Topic 27: work going work foolish,4,0.0036429872495446266
9.0,354,Topic 354: meemaw pie moon,4,0.0036429872495446266
9.0,198,Topic 198: shirt button like think,4,0.0036429872495446266
9.0,22,Topic 22: bus driving drive,4,0.0036429872495446266
9.0,244,Topic 244: bernadette baby time need,4,0.0036429872495446266
9.0,222,Topic 222: police officer proud,4,0.0036429872495446266
9.0,118,Topic 118: toast french ve heard,4,0.0036429872495446266
9.0,350,Topic 350: birthday ruin leads,4,0.0036429872495446266
9.0,164,Topic 164: fight dollars challenge,4,0.0036429872495446266
9.0,134,Topic 134: holding imagine really need,4,0.0036429872495446266
9.0,60,Topic 60: hurt easily pain,4,0.0036429872495446266
9.0,41,Topic 41: wars star wars george,4,0.0036429872495446266
9.0,138,Topic 138: miss say good sheets,4,0.0036429872495446266
9.0,79,Topic 79: wil wil wheaton wheaton,4,0.0036429872495446266
9.0,162,Topic 162: ray passing death,4,0.0036429872495446266
9.0,45,Topic 45: did did honest did,4,0.0036429872495446266
9.0,3,Topic 3: bathroom schedule seat,4,0.0036429872495446266
9.0,73,Topic 73: shouldn competition bringing,4,0.0036429872495446266
9.0,7,Topic 7: train trains engineer,4,0.0036429872495446266
9.0,86,Topic 86: doing good day right good,4,0.0036429872495446266
9.0,44,Topic 44: wait wait wait good good,4,0.0036429872495446266
9.0,36,Topic 36: minutes seconds minute,4,0.0036429872495446266
9.0,160,Topic 160: debt drive walk,4,0.0036429872495446266
9.0,235,Topic 235: oh thank thank congratulations,4,0.0036429872495446266
9.0,294,Topic 294: miss forget haven,4,0.0036429872495446266
9.0,315,Topic 315: awkward uncomfortable make feel,4,0.0036429872495446266
9.0,356,Topic 356: city presence south,3,0.00273224043715847
9.0,126,Topic 126: don don chaos expected,3,0.00273224043715847
9.0,251,Topic 251: respect money oh better,3,0.00273224043715847
9.0,310,Topic 310: leonard penny quality penny,3,0.00273224043715847
9.0,323,Topic 323: hair pets list,3,0.00273224043715847
9.0,20,Topic 20: sheldon dating pair,3,0.00273224043715847
9.0,431,Topic 431: amy amy amy good know,3,0.00273224043715847
9.0,24,Topic 24: da questions seven,3,0.00273224043715847
9.0,175,Topic 175: service box button,3,0.00273224043715847
9.0,469,Topic 469: wasting society apart,3,0.00273224043715847
9.0,346,Topic 346: sweet aren guys,3,0.00273224043715847
9.0,100,Topic 100: intercourse sex sexual,3,0.00273224043715847
9.0,212,Topic 212: warm pepper irritating,3,0.00273224043715847
9.0,299,Topic 299: experiment breakfast egg,3,0.00273224043715847
9.0,302,Topic 302: afraid crazy story,3,0.00273224043715847
9.0,167,Topic 167: door rocket fool,3,0.00273224043715847
9.0,46,Topic 46: sandwich corn half,3,0.00273224043715847
9.0,225,Topic 225: welcome good night trouble,3,0.00273224043715847
9.0,2,Topic 2: howard good friend problems,3,0.00273224043715847
9.0,404,Topic 404: tall glass juice,3,0.00273224043715847
9.0,21,Topic 21: wolowitz lost possibly,3,0.00273224043715847
9.0,113,Topic 113: hair eyes uh uh,3,0.00273224043715847
9.0,131,Topic 131: mad amy song,3,0.00273224043715847
9.0,311,Topic 311: bed grown man negative,3,0.00273224043715847
9.0,114,Topic 114: oh oh oh thought oh guess,3,0.00273224043715847
9.0,18,Topic 18: lie machine lying,3,0.00273224043715847
9.0,380,Topic 380: invited invite 25,3,0.00273224043715847
9.0,49,Topic 49: going going street speed,3,0.00273224043715847
9.0,82,Topic 82: bye good bye goodbye,3,0.00273224043715847
9.0,196,Topic 196: beach drive american,3,0.00273224043715847
9.0,32,Topic 32: sound silence effect,3,0.00273224043715847
9.0,177,Topic 177: does yes does placed,3,0.00273224043715847
9.0,47,Topic 47: lee oh uh sword,3,0.00273224043715847
9.0,168,Topic 168: challenge arms twin,3,0.00273224043715847
9.0,297,Topic 297: fun whoa mood,3,0.00273224043715847
9.0,173,Topic 173: security code force,3,0.00273224043715847
9.0,321,Topic 321: remarkable leap amazing,3,0.00273224043715847
9.0,142,Topic 142: help respond unfortunately,3,0.00273224043715847
9.0,101,Topic 101: bag emergency phone,3,0.00273224043715847
9.0,390,Topic 390: stronger lights born,3,0.00273224043715847
9.0,279,Topic 279: soup felt terrible,3,0.00273224043715847
9.0,102,Topic 102: arthur uncle hello oh,3,0.00273224043715847
9.0,148,Topic 148: baby son message,3,0.00273224043715847
9.0,393,Topic 393: does mean supposed mean,3,0.00273224043715847
9.0,99,Topic 99: leonard oh unlikely leonard,3,0.00273224043715847
9.0,494,Topic 494: feelings amy amy assure,3,0.00273224043715847
9.0,192,Topic 192: buy best store,3,0.00273224043715847
9.0,56,Topic 56: girlfriend girl data,2,0.0018214936247723133
9.0,253,Topic 253: apartment spider rocket,2,0.0018214936247723133
9.0,132,Topic 132: took price effort,2,0.0018214936247723133
9.0,527,Topic 527: trust ve known remain,2,0.0018214936247723133
9.0,396,Topic 396: isaac male alpha,2,0.0018214936247723133
9.0,445,Topic 445: fluid shared ways,2,0.0018214936247723133
9.0,392,Topic 392: bernadette howard breaking,2,0.0018214936247723133
9.0,151,Topic 151: going oh know sure oh think,2,0.0018214936247723133
9.0,171,Topic 171: oh like meaning haven,2,0.0018214936247723133
9.0,547,Topic 547: engineer leonard nimoy nimoy,2,0.0018214936247723133
9.0,217,Topic 217: frozen sell grow,2,0.0018214936247723133
9.0,242,Topic 242: right ll ll right course right,2,0.0018214936247723133
9.0,140,Topic 140: fine okay okay oh fine,2,0.0018214936247723133
9.0,194,Topic 194: alternate amy oh sure,2,0.0018214936247723133
9.0,210,Topic 210: apple isaac named,2,0.0018214936247723133
9.0,199,Topic 199: favourite 100 people just,2,0.0018214936247723133
9.0,15,Topic 15: right right right right let,2,0.0018214936247723133
9.0,147,Topic 147: summer ancient stars,2,0.0018214936247723133
9.0,292,Topic 292: company modern buying,2,0.0018214936247723133
9.0,186,Topic 186: sorry sorry just arms,2,0.0018214936247723133
9.0,227,Topic 227: dirty knowing pick,2,0.0018214936247723133
9.0,23,Topic 23: leonard penny penny zack,2,0.0018214936247723133
9.0,531,Topic 531: going ask know feel invite,2,0.0018214936247723133
9.0,188,Topic 188: gas heat doing oh,2,0.0018214936247723133
9.0,280,Topic 280: bazinga excited kid,2,0.0018214936247723133
9.0,228,Topic 228: lee decide trouble,2,0.0018214936247723133
9.0,307,Topic 307: wedding ha force,2,0.0018214936247723133
9.0,240,Topic 240: spider man doctor,2,0.0018214936247723133
9.0,107,Topic 107: amy just amy tedious,2,0.0018214936247723133
9.0,149,Topic 149: physics physicist universe,2,0.0018214936247723133
9.0,267,Topic 267: uses accept egg,2,0.0018214936247723133
9.0,105,Topic 105: say say annoying happy,2,0.0018214936247723133
9.0,277,Topic 277: comfortable lie know feel,2,0.0018214936247723133
9.0,383,Topic 383: ray hey leonard win,2,0.0018214936247723133
9.0,76,Topic 76: koothrappali rich wolowitz,2,0.0018214936247723133
9.0,268,Topic 268: shirt yes does oh like,2,0.0018214936247723133
9.0,180,Topic 180: assure metaphor stuck,2,0.0018214936247723133
9.0,331,Topic 331: planet hanging picture,2,0.0018214936247723133
9.0,237,Topic 237: accidentally oh sure built,2,0.0018214936247723133
9.0,202,Topic 202: long time want come want want,2,0.0018214936247723133
9.0,369,Topic 369: milk cow zack,2,0.0018214936247723133
9.0,247,Topic 247: told just told know going,2,0.0018214936247723133
9.0,70,Topic 70: university math brain,2,0.0018214936247723133
9.0,443,Topic 443: teeth ones lucky,2,0.0018214936247723133
9.0,437,Topic 437: painting benefits finger,2,0.0018214936247723133
9.0,28,Topic 28: professor played friends,2,0.0018214936247723133
9.0,361,Topic 361: insist odds ask question,2,0.0018214936247723133
9.0,203,Topic 203: gift wait wait dollars,2,0.0018214936247723133
9.0,365,Topic 365: ridiculous yes does literally,2,0.0018214936247723133
9.0,415,Topic 415: birds bird walk,2,0.0018214936247723133
9.0,419,Topic 419: gentlemen ladies begins,2,0.0018214936247723133
9.0,39,Topic 39: tea cup situation,2,0.0018214936247723133
9.0,81,Topic 81: embarrassing forced surprise,2,0.0018214936247723133
9.0,152,Topic 152: acting career skills,2,0.0018214936247723133
9.0,336,Topic 336: possibility doubt sure,2,0.0018214936247723133
9.0,154,Topic 154: passed course closer,2,0.0018214936247723133
9.0,544,Topic 544: gift christmas holiday,2,0.0018214936247723133
9.0,241,Topic 241: hardly think think kidding,2,0.0018214936247723133
9.0,67,Topic 67: cat just need oh like,2,0.0018214936247723133
9.0,77,Topic 77: conversation lives subject,2,0.0018214936247723133
9.0,258,Topic 258: oh come come oh funny,2,0.0018214936247723133
9.0,427,Topic 427: happened fantastic corn,2,0.0018214936247723133
9.0,370,Topic 370: leonard nimoy nimoy best friend,2,0.0018214936247723133
9.0,145,Topic 145: bernadette tom penny don,2,0.0018214936247723133
9.0,136,Topic 136: apartment leave return,2,0.0018214936247723133
9.0,357,Topic 357: finger hands fingers,2,0.0018214936247723133
9.0,135,Topic 135: compromise solution fair,2,0.0018214936247723133
9.0,423,Topic 423: engineer designed menial,2,0.0018214936247723133
9.0,104,Topic 104: thursday friday vegetable,2,0.0018214936247723133
9.0,480,Topic 480: know really prove settle,2,0.0018214936247723133
9.0,65,Topic 65: touched died evil,2,0.0018214936247723133
9.0,221,Topic 221: flags flag episode,2,0.0018214936247723133
9.0,412,Topic 412: meaning doubt want talk,2,0.0018214936247723133
9.0,439,Topic 439: pretty good good oh places,2,0.0018214936247723133
9.0,487,Topic 487: wise ve learned ways,2,0.0018214936247723133
9.0,454,Topic 454: immediately work working,2,0.0018214936247723133
9.0,42,Topic 42: oh dear dear dear lord,2,0.0018214936247723133
9.0,208,Topic 208: juice fruit technically,2,0.0018214936247723133
9.0,11,Topic 11: pants wear pair,2,0.0018214936247723133
9.0,291,Topic 291: chinese yes oh bean,2,0.0018214936247723133
9.0,387,Topic 387: scientist toes spell,2,0.0018214936247723133
9.0,53,Topic 53: room whoa wait wait,2,0.0018214936247723133
9.0,108,Topic 108: kill head blow,2,0.0018214936247723133
9.0,483,Topic 483: correct right right right,2,0.0018214936247723133
9.0,187,Topic 187: hofstadter leonard hofstadter dr,2,0.0018214936247723133
9.0,326,Topic 326: gift exchange ve given,2,0.0018214936247723133
9.0,377,Topic 377: like know know know hint,2,0.0018214936247723133
9.0,472,Topic 472: place respond box,1,0.0009107468123861566
9.0,368,Topic 368: eats sugar taste,1,0.0009107468123861566
9.0,90,Topic 90: sleep office just told,1,0.0009107468123861566
9.0,158,Topic 158: oh wait stop hate,1,0.0009107468123861566
9.0,185,Topic 185: comic justice months,1,0.0009107468123861566
9.0,386,Topic 386: bowel thrown going work,1,0.0009107468123861566
9.0,455,Topic 455: thursday happen leads,1,0.0009107468123861566
9.0,446,Topic 446: ll know know don know ll,1,0.0009107468123861566
9.0,332,Topic 332: paid attention think think,1,0.0009107468123861566
9.0,216,Topic 216: relationship reached does mean,1,0.0009107468123861566
9.0,288,Topic 288: absolutely hardly certainly,1,0.0009107468123861566
9.0,463,Topic 463: right going operating perform,1,0.0009107468123861566
9.0,298,Topic 298: morning test say hello,1,0.0009107468123861566
9.0,394,Topic 394: difference haven years,1,0.0009107468123861566
9.0,457,Topic 457: humorous laugh worth,1,0.0009107468123861566
9.0,238,Topic 238: men years old different,1,0.0009107468123861566
9.0,181,Topic 181: nobel prize nobel prize,1,0.0009107468123861566
9.0,276,Topic 276: yeah yeah yeah ,1,0.0009107468123861566
9.0,333,Topic 333: toes proof strikes,1,0.0009107468123861566
9.0,453,Topic 453: oh oh seriously oh yes,1,0.0009107468123861566
9.0,509,Topic 509: magic child book,1,0.0009107468123861566
9.0,109,Topic 109: spider web scare,1,0.0009107468123861566
9.0,146,Topic 146: argue know did just tell,1,0.0009107468123861566
9.0,260,Topic 260: colour green blue,1,0.0009107468123861566
9.0,213,Topic 213: didn say say don closer,1,0.0009107468123861566
9.0,327,Topic 327: door hall type,1,0.0009107468123861566
9.0,143,Topic 143: lucky got luckily,1,0.0009107468123861566
9.0,89,Topic 89: monkeys monkey female,1,0.0009107468123861566
9.0,514,Topic 514: eaten feels ears,1,0.0009107468123861566
9.0,207,Topic 207: isn right nuts suck,1,0.0009107468123861566
9.0,506,Topic 506: owned basically oh fine,1,0.0009107468123861566
9.0,539,Topic 539: tomorrow  ,1,0.0009107468123861566
9.0,250,Topic 250: sign signed replace,1,0.0009107468123861566
9.0,205,Topic 205: key keys lock,1,0.0009107468123861566
9.0,345,Topic 345: ve doing doing thing,1,0.0009107468123861566
9.0,40,Topic 40: science scientist discovery,1,0.0009107468123861566
9.0,283,Topic 283: going going happening really don,1,0.0009107468123861566
9.0,184,Topic 184: choice years ago pay attention,1,0.0009107468123861566
9.0,444,Topic 444: hiding losing minutes,1,0.0009107468123861566
9.0,400,Topic 400: desk say don laptop,1,0.0009107468123861566
9.0,68,Topic 68: captain team allowed,1,0.0009107468123861566
9.0,484,Topic 484: technology laptop thoughtful,1,0.0009107468123861566
9.0,84,Topic 84: time machine machine future,1,0.0009107468123861566
9.0,316,Topic 316: want hear don want want talk,1,0.0009107468123861566
9.0,425,Topic 425: dragons dungeons dragons dungeons,1,0.0009107468123861566
9.0,367,Topic 367: rock throw studies,1,0.0009107468123861566
9.0,498,Topic 498: record thumb fourth,1,0.0009107468123861566
9.0,87,Topic 87: hold walking break,1,0.0009107468123861566
9.0,274,Topic 274: coitus blow barely,1,0.0009107468123861566
9.0,137,Topic 137: james scientific theory,1,0.0009107468123861566
9.0,304,Topic 304: experience recommend pretty good,1,0.0009107468123861566
9.0,373,Topic 373: fascinating looking look like,1,0.0009107468123861566
9.0,193,Topic 193: excellent wow surprise,1,0.0009107468123861566
9.0,551,Topic 551: wound cutting burn,1,0.0009107468123861566
9.0,117,Topic 117: want want want refuse,1,0.0009107468123861566
9.0,464,Topic 464: know know think know threw,1,0.0009107468123861566
9.0,545,Topic 545: animal public stuck,1,0.0009107468123861566
9.0,219,Topic 219: ask religious competition,1,0.0009107468123861566
9.0,309,Topic 309: begin right just truth,1,0.0009107468123861566
9.0,371,Topic 371: hide thrown makes feel,1,0.0009107468123861566
9.0,159,Topic 159: evening silly tenure,1,0.0009107468123861566
9.0,97,Topic 97: christmas pop santa,1,0.0009107468123861566
9.0,353,Topic 353: sheldon sheldon cooper cooper,1,0.0009107468123861566
9.0,214,Topic 214: fascinating interesting sad,1,0.0009107468123861566
9.0,17,Topic 17: location dating benefits,1,0.0009107468123861566
9.0,119,Topic 119: precious insightful intellect,1,0.0009107468123861566
9.0,549,Topic 549: don like christmas foolish,1,0.0009107468123861566
9.0,432,Topic 432: exciting attack event,1,0.0009107468123861566
9.0,88,Topic 88: sit sat clean,1,0.0009107468123861566
9.0,475,Topic 475: sword owned fantasy,1,0.0009107468123861566
9.0,493,Topic 493: defence line offence,1,0.0009107468123861566
9.0,513,Topic 513: impressive prepared killed,1,0.0009107468123861566
9.0,503,Topic 503: unacceptable acceptable response,1,0.0009107468123861566
9.0,501,Topic 501: spin action figure willing,1,0.0009107468123861566
9.0,284,Topic 284: did say oh did say,1,0.0009107468123861566
9.0,230,Topic 230: engine check light,1,0.0009107468123861566
9.0,532,Topic 532: drug facebook strongly,1,0.0009107468123861566
9.0,243,Topic 243: talk mask okay think,1,0.0009107468123861566
9.0,211,Topic 211: cream ice sugar,1,0.0009107468123861566
9.0,397,Topic 397: hero upper sun,1,0.0009107468123861566
9.0,435,Topic 435: exactly gets happening,1,0.0009107468123861566
9.0,355,Topic 355: uh oh huh oh uh,1,0.0009107468123861566
9.0,324,Topic 324: mm don understand understand,1,0.0009107468123861566
9.0,282,Topic 282: chair floor remove,1,0.0009107468123861566
9.0,285,Topic 285: thank thanks challenge,1,0.0009107468123861566
9.0,236,Topic 236: jewish hell eye,1,0.0009107468123861566
9.0,479,Topic 479: guys right ,1,0.0009107468123861566
9.0,436,Topic 436: friendship benefits friends,1,0.0009107468123861566
9.0,64,Topic 64: didn want penny penny penny,1,0.0009107468123861566
9.0,206,Topic 206: entirely bird creature,1,0.0009107468123861566
9.0,398,Topic 398: oh course feel free drop,1,0.0009107468123861566
9.0,197,Topic 197: ring rings power,1,0.0009107468123861566
9.0,391,Topic 391: quote nights women,1,0.0009107468123861566
9.0,150,Topic 150: learned surgery 000,1,0.0009107468123861566
9.0,224,Topic 224: oh hello hello oh hello,1,0.0009107468123861566
9.0,363,Topic 363: problem oh look yes yes,1,0.0009107468123861566
9.0,492,Topic 492: hire costumes humans,1,0.0009107468123861566
9.0,122,Topic 122: punch did oh religious,1,0.0009107468123861566
9.0,526,Topic 526: blame candy loving,1,0.0009107468123861566
9.0,13,Topic 13: nope  ,1,0.0009107468123861566
9.0,129,Topic 129: danger safe think need,1,0.0009107468123861566
9.0,389,Topic 389: queen piece old,1,0.0009107468123861566
9.0,248,Topic 248: north hit west,1,0.0009107468123861566
9.0,83,Topic 83: green super band,1,0.0009107468123861566
9.0,189,Topic 189: seat looked heck,1,0.0009107468123861566
9.0,106,Topic 106: humour joke laugh,1,0.0009107468123861566
9.0,133,Topic 133: pasadena city train,1,0.0009107468123861566
9.0,170,Topic 170: woman leap thumb,1,0.0009107468123861566
9.0,124,Topic 124: minds mind madness,1,0.0009107468123861566
9.0,29,Topic 29: particle professor tickle,1,0.0009107468123861566
9.0,179,Topic 179: good night alright night,1,0.0009107468123861566
9.0,220,Topic 220: penny penny penny leg,1,0.0009107468123861566
9.0,520,Topic 520: explained understand alright,1,0.0009107468123861566
9.0,319,Topic 319: choice painting excellent,1,0.0009107468123861566
9.0,48,Topic 48: eh know ll yeah yeah,1,0.0009107468123861566
9.0,338,Topic 338: wish lady try,1,0.0009107468123861566
9.0,536,Topic 536: tickets caught buying,1,0.0009107468123861566
9.0,231,Topic 231: gone living room strong,1,0.0009107468123861566
9.0,78,Topic 78: throat disease switzerland,1,0.0009107468123861566
9.0,30,Topic 30: upset mad think don,1,0.0009107468123861566
9.0,246,Topic 246: involving penny basis,1,0.0009107468123861566
9.0,281,Topic 281: mask spirit great idea,1,0.0009107468123861566
9.0,429,Topic 429: remember memory childhood,1,0.0009107468123861566
9.0,195,Topic 195: congratulations honour ceremony,1,0.0009107468123861566
9.0,287,Topic 287: friendship behaviour apology,1,0.0009107468123861566
9.0,204,Topic 204: food offers managed,1,0.0009107468123861566
9.0,128,Topic 128: listening listen speech,1,0.0009107468123861566
9.0,430,Topic 430: project ideas ve thinking,1,0.0009107468123861566
9.0,153,Topic 153: humanity visit channel,1,0.0009107468123861566
9.0,522,Topic 522: good good good don glad,1,0.0009107468123861566
9.0,303,Topic 303: sister right good twin,1,0.0009107468123861566
9.0,375,Topic 375: faster solve lab,1,0.0009107468123861566
9.0,521,Topic 521: cooper sheldon cooper culture,1,0.0009107468123861566
9.0,270,Topic 270: ceremony strikes provided,1,0.0009107468123861566
9.0,534,Topic 534: list drat goes,1,0.0009107468123861566
9.0,115,Topic 115: chat talk zone,1,0.0009107468123861566
9.0,156,Topic 156: texas football east,1,0.0009107468123861566
9.0,80,Topic 80: da ow phrase,1,0.0009107468123861566
9.0,61,Topic 61: zero degrees times,1,0.0009107468123861566
9.0,252,Topic 252: talk want talk right don,1,0.0009107468123861566
9.0,103,Topic 103: water hit neat,1,0.0009107468123861566
9.0,98,Topic 98: figured smart doubt,1,0.0009107468123861566
9.0,293,Topic 293: friendship oh thought led,1,0.0009107468123861566
9.0,408,Topic 408: suggesting mean talking,1,0.0009107468123861566
9.0,75,Topic 75: brain superior engage,1,0.0009107468123861566
9.0,116,Topic 116: yeah know don like say good,1,0.0009107468123861566
10.0,1,Topic 1: mother mom dad,16,0.014939309056956116
10.0,296,Topic 296: genius insist just need,13,0.012138188608776844
10.0,14,Topic 14: raj states insensitive,13,0.012138188608776844
10.0,18,Topic 18: lie machine lying,12,0.011204481792717087
10.0,0,Topic 0: leonard leonard don charge,12,0.011204481792717087
10.0,55,Topic 55: bed couch sleep,10,0.009337068160597572
10.0,7,Topic 7: train trains engineer,10,0.009337068160597572
10.0,2,Topic 2: howard good friend problems,9,0.008403361344537815
10.0,4,Topic 4: hello neighbour home,9,0.008403361344537815
10.0,53,Topic 53: room whoa wait wait,8,0.007469654528478058
10.0,66,Topic 66: good luck luck strongly,8,0.007469654528478058
10.0,6,Topic 6: yes yes yes surprisingly,8,0.007469654528478058
10.0,5,Topic 5: amy emily amy amy,8,0.007469654528478058
10.0,30,Topic 30: upset mad think don,7,0.006535947712418301
10.0,136,Topic 136: apartment leave return,7,0.006535947712418301
10.0,36,Topic 36: minutes seconds minute,7,0.006535947712418301
10.0,39,Topic 39: tea cup situation,7,0.006535947712418301
10.0,70,Topic 70: university math brain,6,0.0056022408963585435
10.0,11,Topic 11: pants wear pair,6,0.0056022408963585435
10.0,72,Topic 72: birthday born planned,6,0.0056022408963585435
10.0,244,Topic 244: bernadette baby time need,6,0.0056022408963585435
10.0,148,Topic 148: baby son message,6,0.0056022408963585435
10.0,215,Topic 215: girls dragons dungeons,6,0.0056022408963585435
10.0,58,Topic 58: flag flags em,6,0.0056022408963585435
10.0,3,Topic 3: bathroom schedule seat,5,0.004668534080298786
10.0,91,Topic 91: stuart zack wondering,5,0.004668534080298786
10.0,193,Topic 193: excellent wow surprise,5,0.004668534080298786
10.0,82,Topic 82: bye good bye goodbye,5,0.004668534080298786
10.0,107,Topic 107: amy just amy tedious,5,0.004668534080298786
10.0,140,Topic 140: fine okay okay oh fine,5,0.004668534080298786
