year,character,name,n,prop
9,Raj,conversation lives subject,1,0.006493506493506494
9,Raj,leonard oh unlikely leonard,1,0.006493506493506494
9,Raj,relationship penny attempt,1,0.006493506493506494
9,Raj,ridiculous yes does literally,1,0.006493506493506494
9,Raj,going ask know feel invite,1,0.006493506493506494
9,Raj,humour joke laugh,1,0.006493506493506494
9,Raj,sister right good twin,1,0.006493506493506494
9,Raj,faster solve lab,1,0.006493506493506494
9,Raj,atomic gas structure,1,0.006493506493506494
9,Raj,know really prove settle,1,0.006493506493506494
9,Raj,challenge arms twin,1,0.006493506493506494
9,Raj,help respond unfortunately,1,0.006493506493506494
9,Raj,dirty knowing pick,1,0.006493506493506494
9,Raj,scientist toes spell,1,0.006493506493506494
9,Raj,leonard leonard don charge,1,0.006493506493506494
9,Raj,blame candy loving,1,0.006493506493506494
9,Raj,going make stole deserve,1,0.006493506493506494
9,Raj,sit sat clean,1,0.006493506493506494
9,Raj,broke logical feelings,1,0.006493506493506494
9,Raj,hire costumes humans,1,0.006493506493506494
9,Raj,green super band,1,0.006493506493506494
9,Raj,north hit west,1,0.006493506493506494
9,Raj,queen piece old,1,0.006493506493506494
9,Raj,ray hey leonard win,1,0.006493506493506494
9,Raj,shirt yes does oh like,1,0.006493506493506494
9,Raj,arthur uncle hello oh,1,0.006493506493506494
9,Raj,nope  ,1,0.006493506493506494
9,Raj,right ll ll right course right,1,0.006493506493506494
9,Raj,cut line cutting,1,0.006493506493506494
10,Raj,raj states insensitive,6,0.05357142857142857
10,Raj,did say oh did say,5,0.044642857142857144
10,Raj,genius insist just need,4,0.03571428571428571
10,Raj,room whoa wait wait,3,0.026785714285714284
10,Raj,bag emergency phone,3,0.026785714285714284
10,Raj,minutes seconds minute,3,0.026785714285714284
10,Raj,university math brain,2,0.017857142857142856
10,Raj,eh know ll yeah yeah,2,0.017857142857142856
10,Raj,people  ,2,0.017857142857142856
10,Raj,spider web scare,2,0.017857142857142856
10,Raj,tickets caught buying,2,0.017857142857142856
10,Raj,feynman weekend white,2,0.017857142857142856
10,Raj,isaac male alpha,2,0.017857142857142856
10,Raj,mmm surprised sound,2,0.017857142857142856
10,Raj,desk say don laptop,2,0.017857142857142856
10,Raj,decision gentlemen oh better,2,0.017857142857142856
10,Raj,yes yes yes surprisingly,2,0.017857142857142856
10,Raj,amy just amy tedious,2,0.017857142857142856
10,Raj,baby son message,2,0.017857142857142856
10,Raj,standing mask strangers,2,0.017857142857142856
10,Raj,hi buddy hey,1,0.008928571428571428
10,Raj,excellent wow surprise,1,0.008928571428571428
10,Raj,security code force,1,0.008928571428571428
10,Raj,figured smart doubt,1,0.008928571428571428
10,Raj,girls dragons dungeons,1,0.008928571428571428
10,Raj,jones scene story,1,0.008928571428571428
10,Raj,spock rock paper,1,0.008928571428571428
10,Raj,good luck luck strongly,1,0.008928571428571428
10,Raj,contain greater allergic,1,0.008928571428571428
10,Raj,howard good friend problems,1,0.008928571428571428
10,Raj,james scientific theory,1,0.008928571428571428
10,Raj,leonard penny penny zack,1,0.008928571428571428
10,Raj,delicious clown vegetable,1,0.008928571428571428
10,Raj,pants wear pair,1,0.008928571428571428
10,Raj,dinner lunch eat,1,0.008928571428571428
10,Raj,upset mad think don,1,0.008928571428571428
10,Raj,time machine machine future,1,0.008928571428571428
10,Raj,hello neighbour home,1,0.008928571428571428
10,Raj,game video games didn think,1,0.008928571428571428
10,Raj,lie machine lying,1,0.008928571428571428
10,Raj,woman leap thumb,1,0.008928571428571428
10,Raj,wedding engaged married,1,0.008928571428571428
10,Raj,evening silly tenure,1,0.008928571428571428
10,Raj,jealous happening pointless,1,0.008928571428571428
10,Raj,diet eating mm,1,0.008928571428571428
10,Raj,bernadette baby time need,1,0.008928571428571428
10,Raj,yeah know don like say good,1,0.008928571428571428
10,Raj,women girlfriend men,1,0.008928571428571428
10,Raj,fascinating interesting sad,1,0.008928571428571428
10,Raj,work going work foolish,1,0.008928571428571428
10,Raj,flags flag episode,1,0.008928571428571428
10,Raj,respect money oh better,1,0.008928571428571428
10,Raj,roommate agreement meeting,1,0.008928571428571428
10,Raj,apartment leave return,1,0.008928571428571428
10,Raj,betrayed uncle know good,1,0.008928571428571428
10,Raj,trust ve known remain,1,0.008928571428571428
10,Raj,dark matter babies,1,0.008928571428571428
10,Raj,clothes event woman,1,0.008928571428571428
4,Amy,amy emily amy amy,12,0.037037037037037035
4,Amy,nope  ,10,0.030864197530864196
4,Amy,hypothesis evidence conclusion,7,0.021604938271604937
4,Amy,brain superior engage,6,0.018518518518518517
4,Amy,texas football east,6,0.018518518518518517
4,Amy,farrah fowler amy farrah farrah,6,0.018518518518518517
4,Amy,contain greater allergic,6,0.018518518518518517
4,Amy,thirty oh clever colorado,5,0.015432098765432098
4,Amy,people  ,4,0.012345679012345678
4,Amy,da questions seven,4,0.012345679012345678
4,Amy,leonard leonard don charge,4,0.012345679012345678
4,Amy,sheldon dating pair,4,0.012345679012345678
4,Amy,da ow phrase,4,0.012345679012345678
4,Amy,touched died evil,4,0.012345679012345678
4,Amy,university math brain,3,0.009259259259259259
4,Amy,thank thank thank thanks,3,0.009259259259259259
4,Amy,mother mom dad,3,0.009259259259259259
4,Amy,chat talk zone,3,0.009259259259259259
4,Amy,fascinating interesting sad,3,0.009259259259259259
4,Amy,right right right right let,3,0.009259259259259259
4,Amy,physics physicist universe,3,0.009259259259259259
4,Amy,called invented play,3,0.009259259259259259
4,Amy,egg ve known structure,3,0.009259259259259259
4,Amy,tall glass juice,2,0.006172839506172839
4,Amy,debt drive walk,2,0.006172839506172839
4,Amy,bye good bye goodbye,2,0.006172839506172839
4,Amy,precious going tell tuesday,2,0.006172839506172839
4,Amy,college failed attempt,2,0.006172839506172839
4,Amy,police officer proud,2,0.006172839506172839
4,Amy,summer ancient stars,2,0.006172839506172839
4,Amy,star trek trek zone,2,0.006172839506172839
4,Amy,punch instead facebook,2,0.006172839506172839
4,Amy,monkeys monkey female,2,0.006172839506172839
4,Amy,lie machine lying,2,0.006172839506172839
4,Amy,birthday ruin leads,2,0.006172839506172839
4,Amy,doing good day right good,2,0.006172839506172839
4,Amy,spot unacceptable bigger,2,0.006172839506172839
4,Amy,comfort end realized,2,0.006172839506172839
4,Amy,wolowitz lost possibly,2,0.006172839506172839
4,Amy,hurt easily pain,2,0.006172839506172839
4,Amy,dirty knowing pick,2,0.006172839506172839
4,Amy,water hit neat,2,0.006172839506172839
4,Amy,alcohol drink wine,2,0.006172839506172839
4,Amy,apology fault apologize,2,0.006172839506172839
4,Amy,does yes does placed,2,0.006172839506172839
4,Amy,learned surgery 000,2,0.006172839506172839
4,Amy,bernadette howard breaking,2,0.006172839506172839
4,Amy,thursday happen leads,2,0.006172839506172839
4,Amy,smell flower letter,2,0.006172839506172839
4,Amy,coitus blow barely,2,0.006172839506172839
4,Amy,want want want refuse,2,0.006172839506172839
4,Amy,sorry sorry just arms,2,0.006172839506172839
4,Amy,precious insightful intellect,2,0.006172839506172839
4,Amy,romantic lips mouth,2,0.006172839506172839
4,Amy,dinner lunch eat,2,0.006172839506172839
4,Amy,spock rock paper,2,0.006172839506172839
4,Amy,considered alright hadn,2,0.006172839506172839
4,Amy,zero degrees times,2,0.006172839506172839
4,Amy,yes yes peace yes,2,0.006172839506172839
4,Amy,bathroom schedule seat,2,0.006172839506172839
4,Amy,yeah ll box let,2,0.006172839506172839
4,Amy,awkward uncomfortable make feel,2,0.006172839506172839
4,Amy,angry clown eventually,2,0.006172839506172839
4,Amy,cat just need oh like,2,0.006172839506172839
4,Amy,engineer designed menial,2,0.006172839506172839
4,Amy,table square insensitive,2,0.006172839506172839
4,Amy,oh wait stop hate,2,0.006172839506172839
4,Amy,like know know know hint,2,0.006172839506172839
4,Amy,danger safe think need,2,0.006172839506172839
4,Amy,hold walking break,2,0.006172839506172839
4,Amy,particle professor tickle,2,0.006172839506172839
4,Amy,hardly think think kidding,2,0.006172839506172839
4,Amy,long time want come want want,2,0.006172839506172839
4,Amy,door hall type,2,0.006172839506172839
4,Amy,shouldn competition bringing,2,0.006172839506172839
4,Amy,stuart zack wondering,2,0.006172839506172839
4,Amy,isaac male alpha,2,0.006172839506172839
4,Amy,pizza chinese valentine,2,0.006172839506172839
4,Amy,fight dollars challenge,2,0.006172839506172839
4,Amy,penny penny penny option,2,0.006172839506172839
4,Amy,star trek trek star,2,0.006172839506172839
4,Amy,figured smart doubt,2,0.006172839506172839
4,Amy,bigger humans rough,1,0.0030864197530864196
4,Amy,bus driving drive,1,0.0030864197530864196
4,Amy,friendship benefits friends,1,0.0030864197530864196
4,Amy,tea cup situation,1,0.0030864197530864196
4,Amy,right ll ll right course right,1,0.0030864197530864196
4,Amy,leonard penny quality penny,1,0.0030864197530864196
4,Amy,sandwich corn half,1,0.0030864197530864196
4,Amy,intercourse sex sexual,1,0.0030864197530864196
4,Amy,men years old different,1,0.0030864197530864196
4,Amy,cold winter hat,1,0.0030864197530864196
4,Amy,social pressure group,1,0.0030864197530864196
4,Amy,koothrappali rich wolowitz,1,0.0030864197530864196
4,Amy,dancing clown candy,1,0.0030864197530864196
4,Amy,going oh know sure oh think,1,0.0030864197530864196
4,Amy,wound cutting burn,1,0.0030864197530864196
4,Amy,women girlfriend men,1,0.0030864197530864196
4,Amy,knock mankind naked,1,0.0030864197530864196
4,Amy,amy just amy tedious,1,0.0030864197530864196
4,Amy,motion slow oh think,1,0.0030864197530864196
4,Amy,leonard oh unlikely leonard,1,0.0030864197530864196
4,Amy,wedding engaged married,1,0.0030864197530864196
4,Amy,acting career skills,1,0.0030864197530864196
4,Amy,humour joke laugh,1,0.0030864197530864196
4,Amy,did did honest did,1,0.0030864197530864196
5,Amy,flag flags em,11,0.03985507246376811
5,Amy,hair eyes uh uh,6,0.021739130434782608
5,Amy,drink offer drinking,6,0.021739130434782608
5,Amy,monkeys monkey female,6,0.021739130434782608
5,Amy,amy amy amy good know,4,0.014492753623188406
5,Amy,pasadena city train,4,0.014492753623188406
5,Amy,zero degrees times,4,0.014492753623188406
5,Amy,hide thrown makes feel,4,0.014492753623188406
5,Amy,experience recommend pretty good,4,0.014492753623188406
5,Amy,women girlfriend men,4,0.014492753623188406
5,Amy,agreement relationship known,4,0.014492753623188406
5,Amy,right right right right let,4,0.014492753623188406
5,Amy,thank thank thank thanks,4,0.014492753623188406
5,Amy,nope  ,4,0.014492753623188406
5,Amy,throat disease switzerland,4,0.014492753623188406
5,Amy,going going street speed,3,0.010869565217391304
5,Amy,pie dinner low,3,0.010869565217391304
5,Amy,bird age pet,3,0.010869565217391304
5,Amy,amy emily amy amy,3,0.010869565217391304
5,Amy,da questions seven,3,0.010869565217391304
5,Amy,letter property owned,2,0.007246376811594203
5,Amy,oh clever clever genius,2,0.007246376811594203
5,Amy,keys letter strongly,2,0.007246376811594203
5,Amy,feynman weekend white,2,0.007246376811594203
5,Amy,holding imagine really need,2,0.007246376811594203
5,Amy,sit sat clean,2,0.007246376811594203
5,Amy,summer ancient stars,2,0.007246376811594203
5,Amy,bathroom schedule seat,2,0.007246376811594203
5,Amy,texas football east,2,0.007246376811594203
5,Amy,cooper mrs dr sheldon,2,0.007246376811594203
5,Amy,technology laptop thoughtful,2,0.007246376811594203
5,Amy,wedding engaged married,2,0.007246376811594203
5,Amy,argue know did just tell,2,0.007246376811594203
5,Amy,farrah fowler amy farrah farrah,2,0.007246376811594203
5,Amy,precious insightful intellect,2,0.007246376811594203
5,Amy,einstein president great idea,2,0.007246376811594203
5,Amy,ll right assistance saving,2,0.007246376811594203
5,Amy,hello neighbour home,2,0.007246376811594203
5,Amy,food offers managed,2,0.007246376811594203
5,Amy,oh dear dear dear lord,2,0.007246376811594203
5,Amy,sheldon sheldon cooper cooper,2,0.007246376811594203
5,Amy,stuart zack wondering,2,0.007246376811594203
5,Amy,girlfriend girl data,2,0.007246376811594203
5,Amy,talk want talk right don,2,0.007246376811594203
5,Amy,relationship penny attempt,2,0.007246376811594203
5,Amy,beach drive american,2,0.007246376811594203
5,Amy,sandwich corn half,2,0.007246376811594203
5,Amy,science scientist discovery,2,0.007246376811594203
5,Amy,wedding ha force,2,0.007246376811594203
5,Amy,sauce dogs hot,2,0.007246376811594203
5,Amy,list drat goes,2,0.007246376811594203
5,Amy,nobel prize nobel prize,2,0.007246376811594203
5,Amy,favourite 100 people just,2,0.007246376811594203
5,Amy,alcohol drink wine,2,0.007246376811594203
5,Amy,leaving leave reason,2,0.007246376811594203
5,Amy,date occasion tomorrow,2,0.007246376811594203
5,Amy,disease link cow,2,0.007246376811594203
5,Amy,touched died evil,2,0.007246376811594203
5,Amy,yeah know don like say good,2,0.007246376811594203
5,Amy,precious going tell tuesday,2,0.007246376811594203
5,Amy,relationship reached does mean,2,0.007246376811594203
5,Amy,good luck luck strongly,2,0.007246376811594203
5,Amy,da ow phrase,2,0.007246376811594203
5,Amy,wolowitz lost possibly,2,0.007246376811594203
5,Amy,green super band,2,0.007246376811594203
5,Amy,bat drug leads,2,0.007246376811594203
5,Amy,minutes seconds minute,2,0.007246376811594203
5,Amy,fine good good works,2,0.007246376811594203
5,Amy,propose alright strikes,2,0.007246376811594203
5,Amy,cruel minds century,2,0.007246376811594203
5,Amy,dragons dungeons dragons dungeons,1,0.0036231884057971015
5,Amy,dinner lunch eat,1,0.0036231884057971015
5,Amy,leonard leonard don charge,1,0.0036231884057971015
5,Amy,told just told know going,1,0.0036231884057971015
5,Amy,work going work foolish,1,0.0036231884057971015
5,Amy,excuse enjoying ll excuse,1,0.0036231884057971015
5,Amy,sound silence effect,1,0.0036231884057971015
5,Amy,wil wil wheaton wheaton,1,0.0036231884057971015
5,Amy,train trains engineer,1,0.0036231884057971015
5,Amy,insist odds ask question,1,0.0036231884057971015
5,Amy,cold winter hat,1,0.0036231884057971015
5,Amy,particle professor tickle,1,0.0036231884057971015
5,Amy,birds bird walk,1,0.0036231884057971015
5,Amy,water hit neat,1,0.0036231884057971015
5,Amy,magic child book,1,0.0036231884057971015
5,Amy,comic book comic book,1,0.0036231884057971015
5,Amy,law facts does mean,1,0.0036231884057971015
5,Amy,place respond box,1,0.0036231884057971015
5,Amy,penny penny penny option,1,0.0036231884057971015
5,Amy,hold walking break,1,0.0036231884057971015
5,Amy,lee oh uh sword,1,0.0036231884057971015
5,Amy,miss say good sheets,1,0.0036231884057971015
5,Amy,captain team allowed,1,0.0036231884057971015
5,Amy,party west served,1,0.0036231884057971015
5,Amy,discovered switzerland medium,1,0.0036231884057971015
5,Amy,bus driving drive,1,0.0036231884057971015
5,Amy,smell flower letter,1,0.0036231884057971015
5,Amy,project humorous weight,1,0.0036231884057971015
5,Amy,leonard penny penny zack,1,0.0036231884057971015
6,Amy,um rendered moot,8,0.020512820512820513
6,Amy,leonard penny penny zack,7,0.017948717948717947
6,Amy,girlfriend girl data,5,0.01282051282051282
6,Amy,tea cup situation,5,0.01282051282051282
6,Amy,dinner lunch eat,4,0.010256410256410256
6,Amy,evening silly tenure,4,0.010256410256410256
6,Amy,mother mom dad,4,0.010256410256410256
6,Amy,gift wait wait dollars,4,0.010256410256410256
6,Amy,considered alright hadn,4,0.010256410256410256
6,Amy,romantic lips mouth,4,0.010256410256410256
6,Amy,want want want refuse,4,0.010256410256410256
6,Amy,eh know ll yeah yeah,4,0.010256410256410256
6,Amy,right right right right let,4,0.010256410256410256
6,Amy,solved body google,4,0.010256410256410256
6,Amy,yes yes yes surprisingly,4,0.010256410256410256
6,Amy,point point point valid,4,0.010256410256410256
6,Amy,going going street speed,4,0.010256410256410256
6,Amy,going make stole deserve,3,0.007692307692307693
6,Amy,professor played friends,3,0.007692307692307693
6,Amy,okay okay okay check,3,0.007692307692307693
6,Amy,broke logical feelings,3,0.007692307692307693
6,Amy,leonard leonard don charge,3,0.007692307692307693
6,Amy,wil wil wheaton wheaton,3,0.007692307692307693
6,Amy,bad think ll sort,3,0.007692307692307693
6,Amy,paid attention think think,3,0.007692307692307693
6,Amy,chinese yes oh bean,3,0.007692307692307693
6,Amy,howard good friend problems,3,0.007692307692307693
6,Amy,yeah ll box let,3,0.007692307692307693
6,Amy,ridiculous yes does literally,3,0.007692307692307693
6,Amy,sheldon dating pair,2,0.005128205128205128
6,Amy,remove right going anybody,2,0.005128205128205128
6,Amy,oh like meaning haven,2,0.005128205128205128
6,Amy,ask religious competition,2,0.005128205128205128
6,Amy,really know really didn know,2,0.005128205128205128
6,Amy,involving penny basis,2,0.005128205128205128
6,Amy,hypothesis evidence conclusion,2,0.005128205128205128
6,Amy,does mean supposed mean,2,0.005128205128205128
6,Amy,scene step earlier today,2,0.005128205128205128
6,Amy,did did honest did,2,0.005128205128205128
6,Amy,chicken mm appropriate,2,0.005128205128205128
6,Amy,debt drive walk,2,0.005128205128205128
6,Amy,hello neighbour home,2,0.005128205128205128
6,Amy,experience recommend pretty good,2,0.005128205128205128
6,Amy,raj states insensitive,2,0.005128205128205128
6,Amy,flags flag episode,2,0.005128205128205128
6,Amy,yeah know don like say good,2,0.005128205128205128
6,Amy,hands ones air,2,0.005128205128205128
6,Amy,sword spell warrior,2,0.005128205128205128
6,Amy,mystery couple officer,2,0.005128205128205128
6,Amy,long time want come want want,2,0.005128205128205128
6,Amy,know really prove settle,2,0.005128205128205128
6,Amy,door rocket fool,2,0.005128205128205128
6,Amy,university math brain,2,0.005128205128205128
6,Amy,ray passing death,2,0.005128205128205128
6,Amy,faster solve lab,2,0.005128205128205128
6,Amy,comfort end realized,2,0.005128205128205128
6,Amy,like know know know hint,2,0.005128205128205128
6,Amy,fascinating interesting sad,2,0.005128205128205128
6,Amy,help respond unfortunately,2,0.005128205128205128
6,Amy,police officer proud,2,0.005128205128205128
6,Amy,cooper mrs dr sheldon,2,0.005128205128205128
6,Amy,cooper sheldon cooper culture,2,0.005128205128205128
6,Amy,complete  ,2,0.005128205128205128
6,Amy,mm don understand understand,2,0.005128205128205128
6,Amy,soup felt terrible,2,0.005128205128205128
6,Amy,don don chaos expected,2,0.005128205128205128
6,Amy,ve doing doing thing,2,0.005128205128205128
6,Amy,exactly gets happening,2,0.005128205128205128
6,Amy,bathroom schedule seat,2,0.005128205128205128
6,Amy,ll right assistance saving,2,0.005128205128205128
6,Amy,feelings amy amy assure,2,0.005128205128205128
6,Amy,chess person dimensional,2,0.005128205128205128
6,Amy,dirty knowing pick,2,0.005128205128205128
6,Amy,going going happening really don,2,0.005128205128205128
6,Amy,party west served,2,0.005128205128205128
6,Amy,sword owned fantasy,2,0.005128205128205128
6,Amy,amy amy amy good know,2,0.005128205128205128
6,Amy,wedding ha force,2,0.005128205128205128
6,Amy,food offers managed,2,0.005128205128205128
6,Amy,security code force,2,0.005128205128205128
6,Amy,spot car right going,2,0.005128205128205128
6,Amy,chest lower soon,2,0.005128205128205128
6,Amy,costume costumes dressed,2,0.005128205128205128
6,Amy,ill sick web,2,0.005128205128205128
6,Amy,doctor grown dna,2,0.005128205128205128
6,Amy,pants wear pair,2,0.005128205128205128
6,Amy,good luck luck strongly,2,0.005128205128205128
6,Amy,watch wants type,2,0.005128205128205128
6,Amy,agreement relationship known,2,0.005128205128205128
6,Amy,fine okay okay oh fine,2,0.005128205128205128
6,Amy,alcohol drink wine,2,0.005128205128205128
6,Amy,invited invite 25,2,0.005128205128205128
6,Amy,excuse enjoying ll excuse,2,0.005128205128205128
6,Amy,progress feel better make feel,2,0.005128205128205128
6,Amy,leaving leave reason,2,0.005128205128205128
6,Amy,told just told know going,2,0.005128205128205128
6,Amy,eaten feels ears,2,0.005128205128205128
6,Amy,brain superior engage,2,0.005128205128205128
6,Amy,spider man doctor,2,0.005128205128205128
6,Amy,throat disease switzerland,2,0.005128205128205128
6,Amy,wolowitz lost possibly,1,0.002564102564102564
6,Amy,challenge arms twin,1,0.002564102564102564
6,Amy,toes proof strikes,1,0.002564102564102564
6,Amy,humour joke laugh,1,0.002564102564102564
6,Amy,argue know did just tell,1,0.002564102564102564
6,Amy,girls dragons dungeons,1,0.002564102564102564
6,Amy,woman leap thumb,1,0.002564102564102564
6,Amy,juice fruit technically,1,0.002564102564102564
6,Amy,baby son message,1,0.002564102564102564
6,Amy,nope  ,1,0.002564102564102564
6,Amy,level building oh way,1,0.002564102564102564
6,Amy,fish fight sea,1,0.002564102564102564
6,Amy,amy emily amy amy,1,0.002564102564102564
6,Amy,penny penny don lied,1,0.002564102564102564
6,Amy,talk mask okay think,1,0.002564102564102564
6,Amy,bus driving drive,1,0.002564102564102564
6,Amy,train trains engineer,1,0.002564102564102564
6,Amy,spock rock paper,1,0.002564102564102564
6,Amy,princess yes oh pictures,1,0.002564102564102564
6,Amy,relationship penny attempt,1,0.002564102564102564
6,Amy,danger safe think need,1,0.002564102564102564
6,Amy,toy oh clever doesn want,1,0.002564102564102564
6,Amy,punch did oh religious,1,0.002564102564102564
6,Amy,gas heat doing oh,1,0.002564102564102564
6,Amy,welcome good night trouble,1,0.002564102564102564
6,Amy,lucky got luckily,1,0.002564102564102564
6,Amy,pizza chinese valentine,1,0.002564102564102564
6,Amy,sauce dogs hot,1,0.002564102564102564
6,Amy,compromise solution fair,1,0.002564102564102564
6,Amy,isaac male alpha,1,0.002564102564102564
6,Amy,ladies women oh hello,1,0.002564102564102564
6,Amy,wil wheaton wheaton action figure,1,0.002564102564102564
6,Amy,looked worried normal,1,0.002564102564102564
6,Amy,penny penny penny leg,1,0.002564102564102564
6,Amy,relationship reached does mean,1,0.002564102564102564
6,Amy,roommate agreement meeting,1,0.002564102564102564
6,Amy,conversation lives subject,1,0.002564102564102564
6,Amy,difference haven years,1,0.002564102564102564
6,Amy,date occasion tomorrow,1,0.002564102564102564
6,Amy,monkeys monkey female,1,0.002564102564102564
7,Amy,comes good friend assure,15,0.034722222222222224
7,Amy,romantic lips mouth,9,0.020833333333333332
7,Amy,amy emily amy amy,7,0.016203703703703703
7,Amy,table square insensitive,7,0.016203703703703703
7,Amy,shouldn competition bringing,6,0.013888888888888888
7,Amy,train trains engineer,6,0.013888888888888888
7,Amy,hurt easily pain,6,0.013888888888888888
7,Amy,leonard leonard don charge,6,0.013888888888888888
7,Amy,smell flower letter,6,0.013888888888888888
7,Amy,leonard penny penny zack,6,0.013888888888888888
7,Amy,ray hey leonard win,5,0.011574074074074073
7,Amy,mystery couple officer,5,0.011574074074074073
7,Amy,tv flash television,4,0.009259259259259259
7,Amy,say say annoying happy,4,0.009259259259259259
7,Amy,wars star wars george,4,0.009259259259259259
7,Amy,really know really didn know,4,0.009259259259259259
7,Amy,drink offer drinking,4,0.009259259259259259
7,Amy,brain superior engage,4,0.009259259259259259
7,Amy,work going work foolish,4,0.009259259259259259
7,Amy,intercourse sex sexual,4,0.009259259259259259
7,Amy,carbon mass bigger,4,0.009259259259259259
7,Amy,jones scene story,4,0.009259259259259259
7,Amy,mistake correct wrong,4,0.009259259259259259
7,Amy,trip invitation stayed,4,0.009259259259259259
7,Amy,doctor grown dna,3,0.006944444444444444
7,Amy,embarrassing forced surprise,3,0.006944444444444444
7,Amy,humour joke laugh,3,0.006944444444444444
7,Amy,sauce dogs hot,3,0.006944444444444444
7,Amy,hey look half hard,3,0.006944444444444444
7,Amy,cookie draw chocolate,3,0.006944444444444444
7,Amy,going come confusion want come,3,0.006944444444444444
7,Amy,woman leap thumb,3,0.006944444444444444
7,Amy,dinner lunch eat,3,0.006944444444444444
7,Amy,hands ones air,3,0.006944444444444444
7,Amy,eh know ll yeah yeah,3,0.006944444444444444
7,Amy,assure metaphor stuck,2,0.004629629629629629
7,Amy,giant animal zoo,2,0.004629629629629629
7,Amy,okay okay okay check,2,0.004629629629629629
7,Amy,chair floor remove,2,0.004629629629629629
7,Amy,fascinating interesting sad,2,0.004629629629629629
7,Amy,king story ring,2,0.004629629629629629
7,Amy,sit sat clean,2,0.004629629629629629
7,Amy,men years old different,2,0.004629629629629629
7,Amy,decision gentlemen oh better,2,0.004629629629629629
7,Amy,mad amy song,2,0.004629629629629629
7,Amy,problem oh look yes yes,2,0.004629629629629629
7,Amy,da questions seven,2,0.004629629629629629
7,Amy,don like christmas foolish,2,0.004629629629629629
7,Amy,good night alright night,2,0.004629629629629629
7,Amy,choice painting excellent,2,0.004629629629629629
7,Amy,list oh sorry leads,2,0.004629629629629629
7,Amy,anybody does work,2,0.004629629629629629
7,Amy,science scientist discovery,2,0.004629629629629629
7,Amy,conversation lives subject,2,0.004629629629629629
7,Amy,called invented play,2,0.004629629629629629
7,Amy,scene step earlier today,2,0.004629629629629629
7,Amy,mountain come home ordinary,2,0.004629629629629629
7,Amy,explanation reasonable expecting,2,0.004629629629629629
7,Amy,comfort end realized,2,0.004629629629629629
7,Amy,remarkable leap amazing,2,0.004629629629629629
7,Amy,did did honest did,2,0.004629629629629629
7,Amy,green super band,2,0.004629629629629629
7,Amy,excuse enjoying ll excuse,2,0.004629629629629629
7,Amy,wait wait wait good good,2,0.004629629629629629
7,Amy,toast french ve heard,2,0.004629629629629629
7,Amy,wish lady try,2,0.004629629629629629
7,Amy,funeral crying sad,2,0.004629629629629629
7,Amy,bowel thrown going work,2,0.004629629629629629
7,Amy,spider man doctor,2,0.004629629629629629
7,Amy,thank thank thank thanks,2,0.004629629629629629
7,Amy,upset mad think don,2,0.004629629629629629
7,Amy,mother mom dad,2,0.004629629629629629
7,Amy,arthur uncle hello oh,2,0.004629629629629629
7,Amy,date occasion tomorrow,2,0.004629629629629629
7,Amy,comic book comic book,2,0.004629629629629629
7,Amy,key keys lock,2,0.004629629629629629
7,Amy,afraid crazy story,2,0.004629629629629629
7,Amy,code red mail,2,0.004629629629629629
7,Amy,relationship reached does mean,2,0.004629629629629629
7,Amy,thursday friday vegetable,2,0.004629629629629629
7,Amy,choice years ago pay attention,2,0.004629629629629629
7,Amy,penny penny don lied,2,0.004629629629629629
7,Amy,acting career skills,2,0.004629629629629629
7,Amy,sheldon dating pair,2,0.004629629629629629
7,Amy,remove right going anybody,2,0.004629629629629629
7,Amy,called knock oh don,2,0.004629629629629629
7,Amy,university math brain,2,0.004629629629629629
7,Amy,angry clown eventually,2,0.004629629629629629
7,Amy,yeah know don like say good,2,0.004629629629629629
7,Amy,blame candy loving,2,0.004629629629629629
7,Amy,party west served,2,0.004629629629629629
7,Amy,figured smart doubt,2,0.004629629629629629
7,Amy,didn want penny penny penny,2,0.004629629629629629
7,Amy,string theory continue,2,0.004629629629629629
7,Amy,sleep office just told,2,0.004629629629629629
7,Amy,cooper sheldon cooper culture,2,0.004629629629629629
7,Amy,james scientific theory,2,0.004629629629629629
7,Amy,amy just amy tedious,1,0.0023148148148148147
7,Amy,cruel minds century,1,0.0023148148148148147
7,Amy,lucky got luckily,1,0.0023148148148148147
7,Amy,howard good friend problems,1,0.0023148148148148147
7,Amy,rock throw studies,1,0.0023148148148148147
7,Amy,um rendered moot,1,0.0023148148148148147
7,Amy,pie dinner low,1,0.0023148148148148147
7,Amy,apology fault apologize,1,0.0023148148148148147
7,Amy,general depends stronger,1,0.0023148148148148147
7,Amy,hi buddy hey,1,0.0023148148148148147
7,Amy,room whoa wait wait,1,0.0023148148148148147
7,Amy,sound silence effect,1,0.0023148148148148147
7,Amy,warm raise touched,1,0.0023148148148148147
7,Amy,monkeys monkey female,1,0.0023148148148148147
7,Amy,farrah fowler amy farrah farrah,1,0.0023148148148148147
7,Amy,agreed disagree strongly,1,0.0023148148148148147
7,Amy,wolowitz lost possibly,1,0.0023148148148148147
7,Amy,dark matter babies,1,0.0023148148148148147
7,Amy,oh dear dear dear lord,1,0.0023148148148148147
7,Amy,toes proof strikes,1,0.0023148148148148147
7,Amy,hide thrown makes feel,1,0.0023148148148148147
7,Amy,magic trick card,1,0.0023148148148148147
7,Amy,amy amy amy good know,1,0.0023148148148148147
7,Amy,hint close don care,1,0.0023148148148148147
